begin
comment # CELL(abcABC):   12.42000    12.42000    12.42000    90.00000    90.00000    90.00000  Traj: positions{Angstrom} Step:       42035  Bead:       0
lattice        23.470398        0.000000        0.000000
lattice         0.000000       23.470398        0.000000
lattice         0.000000        0.000000       23.470398
atom    -18.215618    21.943878    52.237132  H        0.000000     0.000000    -0.017792     0.016613     0.021505
atom      6.072767    15.321654     1.673640  O        0.000000     0.000000     0.006098    -0.014260     0.004997
atom      7.050700    16.160050     0.381689  H        0.000000     0.000000     0.001259    -0.001342    -0.002691
atom      6.559580    13.522257     1.582139  H        0.000000     0.000000    -0.003247     0.015519    -0.000192
atom    -11.773107    31.516852     8.273410  O        0.000000     0.000000    -0.024046    -0.004808     0.069500
atom    -11.844482    30.903825     6.656674  H        0.000000     0.000000    -0.002159    -0.017723    -0.053043
atom    -13.115814    30.585028     9.256143  H        0.000000     0.000000     0.023898     0.020411    -0.019994
atom     19.759732    40.106224    22.854537  O        0.000000     0.000000    -0.022915    -0.015424    -0.010971
atom     21.427416    40.583380    22.335429  H        0.000000     0.000000    -0.000305    -0.002188    -0.004013
atom     18.811732    39.350712    21.410975  H        0.000000     0.000000     0.022581     0.017496     0.016459
atom     -0.202316    35.623227    21.109942  O        0.000000     0.000000    -0.012679    -0.001613     0.006480
atom     -1.566591    36.107186    22.234707  H        0.000000     0.000000     0.006836     0.000595    -0.006227
atom      0.357878    37.170535    20.292824  H        0.000000     0.000000     0.003765    -0.001401     0.005798
atom     25.879610   -30.566698    42.694771  O        0.000000     0.000000     0.029267    -0.063079     0.003021
atom     25.101799   -29.029784    42.582711  H        0.000000     0.000000    -0.023911     0.056366    -0.011888
atom     26.384167   -31.124734    41.014427  H        0.000000     0.000000    -0.004083     0.004015     0.000145
atom     -1.656215     8.698013     6.030910  O        0.000000     0.000000    -0.032893    -0.010649    -0.036592
atom     -0.994045     8.997364     7.644604  H        0.000000     0.000000     0.023413     0.006787     0.029572
atom     -0.463030     8.697389     4.650351  H        0.000000     0.000000     0.018391     0.000477     0.006681
atom     29.004083    27.965112   -18.234440  O        0.000000     0.000000     0.004816     0.010464    -0.005751
atom     28.723270    26.275697   -17.671301  H        0.000000     0.000000    -0.002058    -0.009468     0.006857
atom     30.311774    28.615934   -17.146298  H        0.000000     0.000000    -0.006795    -0.003243    -0.006830
atom      4.895543    -2.778445    13.326613  O        0.000000     0.000000     0.000623     0.005632     0.018782
atom      4.495734    -3.491156    14.960527  H        0.000000     0.000000    -0.001260     0.001739    -0.009025
atom      3.993653    -3.815716    12.107513  H        0.000000     0.000000    -0.003216    -0.006610    -0.000916
atom     19.950784     9.649055    17.557011  O        0.000000     0.000000    -0.018217     0.000699     0.033938
atom     21.477682    10.179199    18.561325  H        0.000000     0.000000    -0.025853    -0.003443    -0.009051
atom     18.360447     9.610712    18.678223  H        0.000000     0.000000     0.040499     0.004749    -0.016346
atom     22.400625     4.669967    -1.400508  O        0.000000     0.000000    -0.000900    -0.000450     0.045189
atom     22.457505     6.482705    -1.712332  H        0.000000     0.000000     0.004496    -0.013383     0.014653
atom     22.574479     4.365759     0.520217  H        0.000000     0.000000    -0.003031     0.016186    -0.062343
atom     35.706375    43.326885    19.333977  O        0.000000     0.000000     0.007012     0.021140     0.001424
atom     35.481687    45.007796    20.071915  H        0.000000     0.000000    -0.000304    -0.008461     0.001747
atom     34.090659    42.523373    19.574161  H        0.000000     0.000000    -0.009734    -0.008182     0.003024
atom     32.935470   -20.886198   -15.059039  O        0.000000     0.000000     0.003121    -0.011827     0.028493
atom     34.056266   -22.116599   -14.204183  H        0.000000     0.000000    -0.014155     0.013946    -0.010847
atom     31.469798   -20.725004   -13.893380  H        0.000000     0.000000     0.014646    -0.006891    -0.013309
atom     -4.026572   -11.965217    25.627332  O        0.000000     0.000000    -0.005146     0.004661    -0.016586
atom     -3.678692   -12.869413    27.190891  H        0.000000     0.000000     0.000777     0.016446     0.002395
atom     -4.088970   -10.124283    25.757912  H        0.000000     0.000000     0.003462    -0.017855     0.010115
atom      7.455858   -28.811898    43.932731  O        0.000000     0.000000    -0.013995     0.008791     0.017842
atom      6.139701   -29.906995    43.283232  H        0.000000     0.000000     0.003983     0.004189    -0.000032
atom      6.408042   -27.427674    44.737943  H        0.000000     0.000000     0.012455    -0.015180    -0.020945
atom     27.953018    25.270552    40.398754  O        0.000000     0.000000     0.013213    -0.001560    -0.004200
atom     26.164392    25.448564    40.302756  H        0.000000     0.000000    -0.002254     0.008400     0.010865
atom     28.503495    25.126554    42.130121  H        0.000000     0.000000    -0.012285     0.001645    -0.004526
atom     17.047030   -31.818264    31.114719  O        0.000000     0.000000     0.010903     0.009632     0.001636
atom     16.313987   -30.514353    30.089164  H        0.000000     0.000000    -0.006867    -0.002143     0.001037
atom     15.832919   -33.101388    31.523655  H        0.000000     0.000000    -0.004371    -0.000605     0.002067
atom    -21.994711   -14.793003    25.282457  O        0.000000     0.000000     0.005658    -0.011357     0.009151
atom    -20.151850   -14.871578    25.204978  H        0.000000     0.000000    -0.019673     0.008970    -0.000599
